ID,Reviews,Ratings
14791,"I bought this for my husband to replace the wedding band he lost. The color is nice and it is a good, sturdy material. HOWEVER, hubby is a mechanic and even though takes it off while working, just having oil and dirt, etc on his hand has caused the color to start to fade, and the ring is taking on a tarnished look, as well as some scratches from him doing PT.
",3
14792,"I bought this ring for my soon to be husband for his wedding band. He wanted something different like carbon fiber but he has very large fingers and most rings don't come on his size. The ring arrived and I was very pleased with the appearance however it did scratch fairly quickly, within a month. The scratches were small and not that noticeable. Nice enough for the money but you couldn't wear it every day.
",3
14798,"Nice pc but ring is not the size it said it was but I like it. Works 4 me
",3
14806,"Good sturdy ring but the black scratched off easily. Within months it was more of a dingy gray than black ring.
",3
14854,"These earrings are cute but they are really tiny. Much smaller than I thought they would be.
",3
14863,"Nothing truley special about these earrings. You get what you pay for which are some sterling silver earrings in the shape of feathers.
",3
14930,"Pendant is a unique design, yet it is shown on an angle because the one I received has a tarnished dimple in the bottom where the wings come together which in my opinion cheapens the look and it does NOT line up with the point of the phoenix's beak. I'm sure no one else will notice. They should have made it all one without the dimple to make it look more uniform. JMO
",3
14959,"Somehow the photo makes the earrings appear thicker, wider than they actually are, a disappointment.
",3
15001,"A great little nose ring if you don't already have a piercing.. This is for NON pierced noses.. I looked and it didn't say anything about that in the item description..So if you are looking for a cute little hoop for you nose.. this is not for you! But if you want a cute little fake to fool persons this is it!
",3
15009,"Hey everyone, these earrings are not as good as I hoped they would be. They'e a unique design but the pair I received had scratches all over them and are slightly bent. I am not sure if it was due to rough handling before the seller sent them off or if all products from the manufacturer are made that way (so in saying that, quality is not fantastic). The CZ are shiny and sparkle in the ""right"" light. They are not worth $27+ perhaps I would have preferred to pay around $15 for the quality that I received.
",3
15011,"This ring is fine - the size fit me perfectly. It's very light weight (which I like), and it fits well (size 11 really is size 11). However, it scratches much more easily than I was expecting, given it is titanium. I really like the color, just a little darker than white gold. For the money, an ok deal...
",3
15016,"Very pretty, and a nice size too. But, they seemed to turn so that the color didn't show. the return process seemed complicated, so I kept them but do not wear them.
",3
